MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
51727.125;2000;07;02;;0.110159;0.000105;0.279175;0.000106;;0.2040858;0.0000240;;;;-0.054524;0.000287;-0.006981;0.000096;;;;
51745.387;2000;07;20;;0.096129;0.000100;0.261826;0.000102;;0.2004268;0.0000082;;;;-0.056675;0.000267;-0.006302;0.000081;;;;
51763.650;2000;08;07;;0.083135;0.000102;0.248672;0.000099;;0.1988071;0.0000183;;;;-0.059774;0.000469;-0.005610;0.000122;;;;
51781.912;2000;08;25;;0.058404;0.000107;0.242891;0.000107;;0.1949648;0.0000333;;;;-0.061358;0.000170;-0.006663;0.000059;;;;
51800.175;2000;09;13;;0.026080;0.000094;0.239669;0.000097;;0.1871323;0.0000085;;;;-0.059919;0.000622;-0.005892;0.000190;;;;
51818.437;2000;10;01;;-0.005745;0.000098;0.247080;0.000094;;0.1747437;0.0000232;;;;-0.060274;0.000353;-0.004993;0.000136;;;;
51836.700;2000;10;19;;-0.036065;0.000111;0.262952;0.000106;;0.1599895;0.0000480;;;;-0.058507;0.000144;-0.004424;0.000053;;;;
51854.962;2000;11;06;;-0.060001;0.000096;0.292385;0.000095;;0.1391764;0.0000105;;;;-0.055709;0.000500;-0.003947;0.000185;;;;
51873.225;2000;11;25;;-0.076974;0.000092;0.325574;0.000095;;0.1206741;0.0000112;;;;-0.054695;0.000206;-0.002672;0.000067;;;;
51891.487;2000;12;13;;-0.082626;0.000110;0.357159;0.000111;;0.1045778;0.0000100;;;;-0.053011;0.000276;-0.002076;0.000093;;;;
51909.750;2000;12;31;;-0.074064;0.000140;0.396939;0.000140;;0.0936823;0.0000207;;;;-0.052327;0.000286;-0.002081;0.000094;;;;
51928.012;2001;01;19;;-0.060831;0.000107;0.427264;0.000108;;0.0807039;0.0000166;;;;-0.051253;0.000276;-0.001607;0.000089;;;;
51946.275;2001;02;06;;-0.032474;0.000122;0.451531;0.000124;;0.0762887;0.0000054;;;;-0.053296;0.000234;-0.002533;0.000071;;;;
51964.537;2001;02;24;;0.004247;0.000115;0.475985;0.000118;;0.0624457;0.0000192;;;;-0.051629;0.000284;-0.002850;0.000082;;;;
51982.800;2001;03;14;;0.044741;0.000092;0.486344;0.000091;;0.0388941;0.0000039;;;;-0.051026;0.000232;-0.004213;0.000071;;;;
52001.062;2001;04;02;;0.091876;0.000109;0.489519;0.000106;;0.0251862;0.0000050;;;;-0.050328;0.000304;-0.005274;0.000088;;;;
52019.325;2001;04;20;;0.139031;0.000080;0.477884;0.000082;;0.0096692;0.0000108;;;;-0.049069;0.000244;-0.005581;0.000082;;;;
52037.587;2001;05;08;;0.178755;0.000080;0.452097;0.000082;;-0.0088576;0.0000032;;;;-0.050886;0.000360;-0.005865;0.000127;;;;
52055.850;2001;05;26;;0.215147;0.000096;0.409425;0.000098;;-0.0229028;0.0000020;;;;-0.051316;0.000269;-0.006165;0.000104;;;;
52074.112;2001;06;14;;0.242767;0.000086;0.359751;0.000089;;-0.0245445;0.0000012;;;;-0.053035;0.000266;-0.006402;0.000097;;;;
52092.375;2001;07;02;;0.254062;0.000099;0.304857;0.000099;;-0.0277999;0.0000090;;;;-0.055539;0.000268;-0.005652;0.000086;;;;
52110.637;2001;07;20;;0.247580;0.000104;0.249313;0.000102;;-0.0254231;0.0000090;;;;-0.059728;0.000265;-0.005854;0.000082;;;;
52128.900;2001;08;07;;0.220966;0.000104;0.199974;0.000103;;-0.0206093;0.0000017;;;;-0.060846;0.000327;-0.005451;0.000091;;;;
52147.162;2001;08;26;;0.175134;0.000104;0.158929;0.000107;;-0.0281178;0.0000111;;;;-0.062498;0.000257;-0.005816;0.000077;;;;
52165.425;2001;09;13;;0.125960;0.000091;0.132358;0.000088;;-0.0303984;0.0000012;;;;-0.062305;0.000264;-0.005638;0.000098;;;;
52183.687;2001;10;01;;0.064711;0.000095;0.117933;0.000092;;-0.0384197;0.0000079;;;;-0.060947;0.000261;-0.004522;0.000094;;;;
52201.950;2001;10;19;;0.001384;0.000097;0.120838;0.000101;;-0.0558474;0.0000019;;;;-0.059652;0.000374;-0.003841;0.000142;;;;
52220.212;2001;11;07;;-0.061053;0.000095;0.140601;0.000099;;-0.0696848;0.0000016;;;;-0.057016;0.000235;-0.002935;0.000083;;;;
52238.475;2001;11;25;;-0.103565;0.000108;0.180678;0.000109;;-0.0868613;0.0000246;;;;-0.055716;0.000487;-0.001761;0.000198;;;;
52256.737;2001;12;13;;-0.153367;0.000130;0.228723;0.000133;;-0.1009122;0.0000016;;;;-0.055164;0.000239;-0.001279;0.000089;;;;
52275.000;2002;01;01;;-0.176882;0.000124;0.292352;0.000128;;-0.1154343;0.0000087;;;;-0.053475;0.000232;-0.001535;0.000083;;;;
52293.262;2002;01;19;;-0.178852;0.000102;0.348696;0.000101;;-0.1268931;0.0000005;;;;-0.053335;0.000261;-0.001579;0.000084;;;;
52311.525;2002;02;06;;-0.163227;0.000112;0.406702;0.000113;;-0.1417452;0.0000068;;;;-0.053130;0.000385;-0.001494;0.000115;;;;
52329.787;2002;02;24;;-0.135871;0.000106;0.461820;0.000105;;-0.1551870;0.0000005;;;;-0.053548;0.000239;-0.003120;0.000083;;;;
52348.050;2002;03;15;;-0.088703;0.000093;0.513624;0.000090;;-0.1739161;0.0000005;;;;-0.051476;0.000301;-0.003012;0.000077;;;;
52366.312;2002;04;02;;-0.027600;0.000082;0.541368;0.000082;;-0.1901606;0.0000061;;;;-0.050526;0.000238;-0.004441;0.000085;;;;
52384.575;2002;04;20;;0.029325;0.000082;0.555010;0.000084;;-0.2007317;0.0000006;;;;-0.050432;0.000199;-0.005288;0.000079;;;;
52402.837;2002;05;08;;0.092466;0.000080;0.550686;0.000082;;-0.2137633;0.0000005;;;;-0.050227;0.000127;-0.004947;0.000044;;;;
52421.100;2002;05;27;;0.142065;0.000093;0.534425;0.000097;;-0.2302275;0.0000006;;;;-0.052270;0.001329;-0.004892;0.000261;;;;
52439.362;2002;06;14;;0.192971;0.000089;0.504373;0.000091;;-0.2287897;0.0000009;;;;-0.054195;0.000279;-0.005621;0.000103;;;;
52457.625;2002;07;02;;0.228932;0.000087;0.458375;0.000089;;-0.2296269;0.0000002;;;;-0.056361;0.000183;-0.005449;0.000060;;;;
52475.887;2002;07;20;;0.244497;0.000101;0.404718;0.000102;;-0.2327938;0.0000004;;;;-0.059852;0.000277;-0.004999;0.000102;;;;
52494.150;2002;08;08;;0.257573;0.000095;0.348520;0.000095;;-0.2240383;0.0000007;;;;-0.061508;0.000266;-0.005632;0.000089;;;;
52512.412;2002;08;26;;0.254959;0.000105;0.295602;0.000101;;-0.2248059;0.0000005;;;;-0.062520;0.000234;-0.004703;0.000079;;;;
52530.675;2002;09;13;;0.235537;0.000100;0.242365;0.000095;;-0.2303310;0.0000013;;;;-0.063562;0.000231;-0.004909;0.000081;;;;
52548.937;2002;10;01;;0.197647;0.000089;0.199625;0.000091;;-0.2327747;0.0000026;;;;-0.061553;0.000157;-0.004491;0.000059;;;;
52567.200;2002;10;20;;0.151595;0.000089;0.165990;0.000089;;-0.2429714;0.0000004;;;;-0.060145;0.000120;-0.003244;0.000045;;;;
52585.462;2002;11;07;;0.084896;0.000094;0.147216;0.000091;;-0.2549706;0.0000006;;;;-0.058100;0.000208;-0.002668;0.000082;;;;
52603.725;2002;11;25;;0.022461;0.000095;0.142347;0.000095;;-0.2612299;0.0000004;;;;-0.056088;0.000146;-0.002146;0.000047;;;;
52621.987;2002;12;14;;-0.038188;0.000097;0.154440;0.000095;;-0.2767215;0.0000004;;;;-0.055912;0.000220;-0.001021;0.000075;;;;
52640.250;2003;01;01;;-0.087749;0.000099;0.187552;0.000097;;-0.2893338;0.0000010;;;;-0.055351;0.000202;-0.000575;0.000070;;;;
52658.512;2003;01;19;;-0.127717;0.000113;0.229046;0.000113;;-0.2995085;0.0000013;;;;-0.054439;0.000469;-0.001336;0.000161;;;;
52676.775;2003;02;06;;-0.147622;0.000117;0.278963;0.000118;;-0.3078390;0.0000474;;;;-0.053754;0.000303;-0.001197;0.000099;;;;
52695.037;2003;02;25;;-0.154812;0.000109;0.332267;0.000103;;-0.3201940;0.0000001;;;;-0.053985;0.000165;-0.001961;0.000051;;;;
52713.300;2003;03;15;;-0.157240;0.000105;0.383657;0.000103;;-0.3285022;0.0000006;;;;-0.052157;0.000218;-0.003404;0.000079;;;;
52731.562;2003;04;02;;-0.131109;0.000077;0.438988;0.000079;;-0.3439619;0.0000027;;;;-0.051410;0.000178;-0.003240;0.000066;;;;
52749.825;2003;04;20;;-0.094682;0.000092;0.486571;0.000088;;-0.3587300;0.0000031;;;;-0.051166;0.000156;-0.004633;0.000054;;;;
52768.087;2003;05;09;;-0.043204;0.000071;0.522817;0.000072;;-0.3638492;0.0000002;;;;-0.050409;0.000136;-0.005277;0.000050;;;;
52786.350;2003;05;27;;0.001953;0.000080;0.542174;0.000079;;-0.3745556;0.0000025;;;;-0.051739;0.000133;-0.004480;0.000049;;;;
52804.612;2003;06;14;;0.062541;0.000080;0.546809;0.000080;;-0.3752625;0.0000086;;;;-0.054046;0.000600;-0.004853;0.000175;;;;
52822.875;2003;07;02;;0.135141;0.000084;0.538450;0.000083;;-0.3661059;0.0000005;;;;-0.056331;0.000220;-0.004978;0.000071;;;;
52841.137;2003;07;21;;0.191186;0.000091;0.509541;0.000091;;-0.3576792;0.0000005;;;;-0.060478;0.000200;-0.004737;0.000070;;;;
52859.400;2003;08;08;;0.232086;0.000081;0.464142;0.000081;;-0.3537821;0.0000018;;;;-0.062185;0.000236;-0.004720;0.000072;;;;
52877.662;2003;08;26;;0.259511;0.000088;0.415326;0.000084;;-0.3494718;0.0000063;;;;-0.062891;0.000264;-0.005061;0.000084;;;;
52895.925;2003;09;13;;0.264262;0.000092;0.356730;0.000090;;-0.3529642;0.0000082;;;;-0.063615;0.000219;-0.003973;0.000062;;;;
52914.187;2003;10;02;;0.257729;0.000085;0.302481;0.000086;;-0.3575602;0.0000168;;;;-0.062529;0.000483;-0.004105;0.000170;;;;
52932.450;2003;10;20;;0.226094;0.000095;0.250413;0.000090;;-0.3628164;0.0000025;;;;-0.059502;0.000154;-0.003760;0.000056;;;;
52950.712;2003;11;07;;0.195909;0.000079;0.207949;0.000078;;-0.3728439;0.0000002;;;;-0.058839;0.000188;-0.002250;0.000071;;;;
52968.975;2003;11;25;;0.147509;0.000089;0.175143;0.000087;;-0.3807592;0.0000004;;;;-0.057321;0.000043;-0.001900;0.000048;;;;
52987.237;2003;12;14;;0.087241;0.000116;0.159129;0.000116;;-0.3819887;0.0000107;;;;-0.054836;0.000172;-0.001743;0.000063;;;;
53005.500;2004;01;01;;0.031236;0.000119;0.154053;0.000120;;-0.3895824;0.0000641;;;;-0.056093;0.000108;-0.000391;0.000042;;;;
53023.762;2004;01;19;;-0.014081;0.000139;0.166879;0.000136;;-0.3995042;0.0000135;;;;-0.055926;0.000144;-0.000724;0.000053;;;;
53042.025;2004;02;07;;-0.057794;0.000125;0.191614;0.000123;;-0.4041571;0.0000199;;;;-0.054291;0.000161;-0.001693;0.000052;;;;
53060.287;2004;02;25;;-0.100985;0.000105;0.228404;0.000105;;-0.4153830;0.0000123;;;;-0.054653;0.000153;-0.002093;0.000054;;;;
53078.550;2004;03;14;;-0.126091;0.000101;0.268868;0.000104;;-0.4225469;0.0000112;;;;-0.054038;0.000181;-0.003044;0.000070;;;;
53096.812;2004;04;01;;-0.140386;0.000101;0.321681;0.000097;;-0.4338678;0.0000111;;;;-0.051255;0.000160;-0.004617;0.000068;;;;
53115.075;2004;04;20;;-0.132986;0.000094;0.375957;0.000091;;-0.4512287;0.0000029;;;;-0.051194;0.000165;-0.003715;0.000074;;;;
53133.337;2004;05;08;;-0.112755;0.000105;0.423750;0.000104;;-0.4596143;0.0000122;;;;-0.052410;0.000171;-0.005278;0.000069;;;;
53151.600;2004;05;26;;-0.090828;0.000089;0.458761;0.000092;;-0.4682984;0.0000105;;;;-0.051376;0.000386;-0.005422;0.000130;;;;
53169.862;2004;06;13;;-0.061954;0.000111;0.486611;0.000109;;-0.4724257;0.0000196;;;;-0.053983;0.000255;-0.004210;0.000106;;;;
53188.125;2004;07;02;;-0.005743;0.000098;0.510926;0.000098;;-0.4686301;0.0000105;;;;-0.058269;0.000176;-0.004729;0.000072;;;;
53206.387;2004;07;20;;0.041075;0.000106;0.520752;0.000108;;-0.4577245;0.0000066;;;;-0.059941;0.000138;-0.004596;0.000045;;;;
53224.650;2004;08;07;;0.089205;0.000115;0.514969;0.000113;;-0.4545976;0.0000020;;;;-0.063153;0.000305;-0.004263;0.000090;;;;
53242.912;2004;08;25;;0.135086;0.000128;0.504703;0.000124;;-0.4526565;0.0000010;;;;-0.063856;0.000116;-0.004885;0.000043;;;;
53261.175;2004;09;13;;0.177423;0.000108;0.471843;0.000112;;-0.4500507;0.0000123;;;;-0.063069;0.000221;-0.004476;0.000090;;;;
53279.437;2004;10;01;;0.198365;0.000099;0.431991;0.000096;;-0.4559465;0.0000018;;;;-0.062828;0.000206;-0.003791;0.000090;;;;
53297.700;2004;10;19;;0.205937;0.000108;0.388402;0.000102;;-0.4642302;0.0000053;;;;-0.061175;0.000132;-0.003541;0.000046;;;;
53315.962;2004;11;06;;0.207862;0.000121;0.348416;0.000118;;-0.4711243;0.0000141;;;;-0.057693;0.000188;-0.003331;0.000079;;;;
53334.225;2004;11;25;;0.202153;0.000109;0.307553;0.000114;;-0.4871880;0.0000487;;;;-0.056662;0.002856;-0.001393;0.001527;;;;
53352.487;2004;12;13;;0.176670;0.000131;0.268853;0.000130;;-0.4959166;0.0000056;;;;-0.056048;0.000259;-0.002026;0.000094;;;;
53370.750;2004;12;31;;0.149765;0.000136;0.239105;0.000138;;-0.5032866;0.0000054;;;;-0.054307;0.000155;-0.001522;0.000055;;;;
53389.012;2005;01;19;;0.124958;0.000115;0.216171;0.000117;;-0.5160886;0.0000187;;;;-0.056305;0.000715;-0.001137;0.000245;;;;
53407.275;2005;02;06;;0.079467;0.000142;0.206041;0.000139;;-0.5231159;0.0000139;;;;-0.056282;0.000271;-0.001944;0.000092;;;;
53425.537;2005;02;24;;0.031471;0.000125;0.206362;0.000126;;-0.5393384;0.0000181;;;;-0.054773;0.001921;-0.002241;0.000265;;;;
53443.800;2005;03;14;;-0.002912;0.000110;0.222826;0.000110;;-0.5636362;0.0000026;;;;-0.054793;0.000039;-0.003432;0.000025;;;;
53462.062;2005;04;02;;-0.029849;0.000097;0.243552;0.000093;;-0.5735962;0.0000019;;;;-0.053477;0.000256;-0.004692;0.000097;;;;
53480.325;2005;04;20;;-0.053626;0.000083;0.273860;0.000084;;-0.5859810;0.0000068;;;;-0.051695;0.000212;-0.005401;0.000070;;;;
53498.587;2005;05;08;;-0.060629;0.000086;0.311702;0.000088;;-0.6055041;0.0000016;;;;-0.052499;0.000241;-0.004771;0.000098;;;;
53516.850;2005;05;26;;-0.070025;0.000086;0.340070;0.000086;;-0.6147864;0.0000176;;;;-0.054649;0.000322;-0.005736;0.000120;;;;
53535.112;2005;06;14;;-0.052762;0.000078;0.372403;0.000081;;-0.6148800;0.0000032;;;;-0.055173;0.000210;-0.005378;0.000074;;;;
53553.375;2005;07;02;;-0.039395;0.000081;0.397904;0.000082;;-0.6151632;0.0000228;;;;-0.059131;0.000338;-0.004811;0.000141;;;;
53571.637;2005;07;20;;-0.018234;0.000080;0.415410;0.000079;;-0.6047412;0.0000123;;;;-0.061855;0.000143;-0.005221;0.000060;;;;
53589.900;2005;08;07;;0.009520;0.000098;0.423249;0.000096;;-0.6009220;0.0000229;;;;-0.063072;0.000257;-0.004448;0.000085;;;;
53608.162;2005;08;26;;0.037819;0.000094;0.428193;0.000097;;-0.6036147;0.0000070;;;;-0.065881;0.000140;-0.004838;0.000048;;;;
53626.425;2005;09;13;;0.050365;0.000100;0.422654;0.000099;;-0.6004115;0.0000023;;;;-0.064618;0.000119;-0.005167;0.000039;;;;
53644.687;2005;10;01;;0.058672;0.000106;0.417198;0.000102;;-0.6082261;0.0000012;;;;-0.063493;0.000325;-0.003941;0.000112;;;;
53662.950;2005;10;19;;0.070986;0.000121;0.407628;0.000120;;-0.6188630;0.0000175;;;;-0.062404;0.000221;-0.003805;0.000086;;;;
53681.212;2005;11;07;;0.072732;0.000102;0.395749;0.000106;;-0.6283735;0.0000075;;;;-0.059895;0.000264;-0.003245;0.000108;;;;
53699.475;2005;11;25;;0.066108;0.000118;0.388101;0.000118;;-0.6419870;0.0000049;;;;-0.056964;0.000817;-0.002637;0.000294;;;;
53717.737;2005;12;13;;0.063073;0.000116;0.387927;0.000119;;-0.6535525;0.0000041;;;;-0.057346;0.000220;-0.001442;0.000078;;;;
53736.000;2006;01;01;;0.053170;0.000110;0.383943;0.000110;;-0.6611483;0.0000015;;;;-0.056676;0.000203;-0.002115;0.000074;;;;
53754.262;2006;01;19;;0.050693;0.000063;0.380919;0.000062;;0.3332983;0.0000011;;;;-0.054979;0.000138;-0.001418;0.000058;;;;
53772.525;2006;02;06;;0.050920;0.000063;0.384685;0.000062;;0.3177960;0.0000072;;;;-0.057113;0.000100;-0.002448;0.000034;;;;
53790.787;2006;02;24;;0.068192;0.000066;0.383697;0.000064;;0.3049241;0.0000039;;;;-0.055958;0.000140;-0.003558;0.000051;;;;
53809.050;2006;03;15;;0.082900;0.000064;0.380689;0.000062;;0.2865896;0.0000060;;;;-0.054844;0.000124;-0.003819;0.000045;;;;
53827.312;2006;04;02;;0.103165;0.000056;0.373899;0.000053;;0.2655651;0.0000117;;;;-0.055395;0.000147;-0.005078;0.000063;;;;
53845.575;2006;04;20;;0.102911;0.000045;0.364837;0.000046;;0.2502685;0.0000010;;;;-0.053602;0.000177;-0.006265;0.000072;;;;
53863.837;2006;05;08;;0.108136;0.000044;0.353601;0.000045;;0.2284009;0.0000152;;;;-0.053051;0.000117;-0.005992;0.000054;;;;
53882.100;2006;05;27;;0.115569;0.000036;0.340874;0.000037;;0.2061985;0.0000060;;;;-0.055110;0.000169;-0.005958;0.000069;;;;
53900.362;2006;06;14;;0.125023;0.000035;0.318570;0.000036;;0.2006175;0.0000010;;;;-0.056723;0.000138;-0.006315;0.000061;;;;
53918.625;2006;07;02;;0.128805;0.000039;0.298754;0.000040;;0.1935011;0.0000121;;;;-0.058951;0.000201;-0.005367;0.000086;;;;
53936.887;2006;07;20;;0.120477;0.000037;0.279206;0.000037;;0.1825809;0.0000092;;;;-0.062586;0.000144;-0.005393;0.000050;;;;
53955.150;2006;08;08;;0.108408;0.000042;0.264543;0.000043;;0.1809816;0.0000065;;;;-0.064648;0.000129;-0.005856;0.000048;;;;
53973.412;2006;08;26;;0.089750;0.000039;0.254045;0.000039;;0.1732800;0.0000133;;;;-0.065901;0.000140;-0.004730;0.000056;;;;
53991.675;2006;09;13;;0.067062;0.000043;0.253281;0.000042;;0.1602467;0.0000068;;;;-0.067439;0.000066;-0.005350;0.000024;;;;
54009.937;2006;10;01;;0.031631;0.000050;0.252762;0.000049;;0.1465209;0.0000099;;;;-0.065222;0.000131;-0.005472;0.000050;;;;
54028.200;2006;10;20;;0.004514;0.000046;0.262056;0.000048;;0.1207915;0.0000053;;;;-0.062825;0.000186;-0.003543;0.000063;;;;
54046.462;2006;11;07;;-0.007265;0.000045;0.279225;0.000045;;0.0966909;0.0000017;;;;-0.061550;0.000096;-0.003868;0.000034;;;;
54064.725;2006;11;25;;-0.031596;0.000052;0.297926;0.000053;;0.0801796;0.0000050;;;;-0.059220;0.000155;-0.002996;0.000058;;;;
54082.987;2006;12;14;;-0.046072;0.000054;0.322997;0.000054;;0.0576460;0.0000061;;;;-0.057700;0.000129;-0.002142;0.000045;;;;
54101.250;2007;01;01;;-0.049368;0.000062;0.347083;0.000060;;0.0378370;0.0000018;;;;-0.058928;0.000277;-0.002093;0.000107;;;;
54119.512;2007;01;19;;-0.055894;0.000064;0.377185;0.000066;;0.0204735;0.0000035;;;;-0.057419;0.000298;-0.002603;0.000120;;;;
54137.775;2007;02;06;;-0.040794;0.000055;0.408406;0.000055;;-0.0073497;0.0000017;;;;-0.056773;0.000076;-0.002674;0.000028;;;;
54156.037;2007;02;25;;-0.020177;0.000069;0.437617;0.000064;;-0.0283318;0.0000071;;;;-0.057825;0.000127;-0.004067;0.000044;;;;
54174.300;2007;03;15;;-0.004723;0.000057;0.460761;0.000055;;-0.0431102;0.0000099;;;;-0.055445;0.000182;-0.005399;0.000103;;;;
54192.562;2007;04;02;;0.025349;0.000050;0.479714;0.000052;;-0.0669327;0.0000062;;;;-0.054931;0.000115;-0.005497;0.000047;;;;
54210.825;2007;04;20;;0.060253;0.000046;0.490377;0.000044;;-0.0956174;0.0000023;;;;-0.056217;0.000164;-0.006931;0.000073;;;;
54229.087;2007;05;09;;0.094654;0.000044;0.486140;0.000043;;-0.1146959;0.0000044;;;;-0.054048;0.000158;-0.007710;0.000057;;;;
54247.350;2007;05;27;;0.135239;0.000046;0.470335;0.000047;;-0.1396584;0.0000133;;;;-0.055616;0.001503;-0.006837;0.000278;;;;
54265.612;2007;06;14;;0.175215;0.000039;0.440995;0.000040;;-0.1523286;0.0000134;;;;-0.058557;0.000269;-0.006945;0.000090;;;;
54283.875;2007;07;02;;0.209342;0.000037;0.408702;0.000038;;-0.1574819;0.0000058;;;;-0.061033;0.000118;-0.006760;0.000067;;;;
54302.137;2007;07;21;;0.228294;0.000035;0.363634;0.000036;;-0.1634532;0.0000047;;;;-0.064386;0.000244;-0.006727;0.000081;;;;
54320.400;2007;08;08;;0.221625;0.000031;0.316322;0.000032;;-0.1641697;0.0000088;;;;-0.066529;0.000230;-0.006750;0.000072;;;;
54338.662;2007;08;26;;0.202841;0.000037;0.272196;0.000036;;-0.1618759;0.0000149;;;;-0.067838;0.000134;-0.006872;0.000047;;;;
54356.925;2007;09;13;;0.178552;0.000030;0.237560;0.000030;;-0.1719002;0.0000110;;;;-0.067996;0.000101;-0.005520;0.000048;;;;
54375.187;2007;10;02;;0.131624;0.000027;0.205620;0.000028;;-0.1875272;0.0000057;;;;-0.067986;0.000117;-0.005876;0.000045;;;;
54393.450;2007;10;20;;0.076940;0.000029;0.191000;0.000030;;-0.2006843;0.0000073;;;;-0.065376;0.000382;-0.005760;0.000150;;;;
54411.712;2007;11;07;;0.031979;0.000051;0.193110;0.000051;;-0.2190435;0.0000048;;;;-0.063418;0.000103;-0.003666;0.000038;;;;
54429.975;2007;11;25;;-0.019418;0.000063;0.204918;0.000062;;-0.2392388;0.0000123;;;;-0.061315;0.000196;-0.003996;0.000097;;;;
54448.237;2007;12;14;;-0.052676;0.000044;0.228469;0.000045;;-0.2557364;0.0000049;;;;-0.060306;0.000188;-0.003151;0.000066;;;;
54466.500;2008;01;01;;-0.080414;0.000064;0.258279;0.000068;;-0.2732450;0.0000018;;;;-0.060410;0.000208;-0.002721;0.000085;;;;
54484.762;2008;01;19;;-0.114286;0.000069;0.297538;0.000072;;-0.2894722;0.0000066;;;;-0.060567;0.000587;-0.002959;0.000262;;;;
54503.025;2008;02;07;;-0.121630;0.000056;0.345444;0.000057;;-0.3065829;0.0000159;;;;-0.059471;0.000120;-0.003752;0.000055;;;;
54521.287;2008;02;25;;-0.126967;0.000044;0.393114;0.000043;;-0.3280124;0.0000058;;;;-0.058199;0.000165;-0.004500;0.000058;;;;
54539.550;2008;03;14;;-0.104823;0.000044;0.443281;0.000046;;-0.3433372;0.0000015;;;;-0.058938;0.000185;-0.006036;0.000062;;;;
54557.812;2008;04;01;;-0.063815;0.000045;0.490291;0.000044;;-0.3612994;0.0000034;;;;-0.056349;0.000085;-0.007386;0.000036;;;;
54576.075;2008;04;20;;-0.015169;0.000043;0.520545;0.000042;;-0.3836205;0.0000071;;;;-0.055492;0.000598;-0.007356;0.000226;;;;
54594.337;2008;05;08;;0.039204;0.000040;0.539753;0.000041;;-0.4043821;0.0000010;;;;-0.057097;0.000975;-0.008360;0.000124;;;;
54612.600;2008;05;26;;0.100313;0.000045;0.541277;0.000046;;-0.4223407;0.0000122;;;;-0.057198;0.000186;-0.008755;0.000092;;;;
54630.862;2008;06;13;;0.161730;0.000046;0.525609;0.000046;;-0.4371389;0.0000158;;;;-0.059665;0.000145;-0.007896;0.000062;;;;
54649.125;2008;07;02;;0.212635;0.000047;0.496200;0.000048;;-0.4448643;0.0000021;;;;-0.062853;0.000162;-0.008174;0.000053;;;;
54667.387;2008;07;20;;0.256890;0.000046;0.454153;0.000047;;-0.4481597;0.0000175;;;;-0.065891;0.000153;-0.007554;0.000061;;;;
54685.650;2008;08;07;;0.290124;0.000048;0.398021;0.000048;;-0.4569228;0.0000010;;;;-0.069756;0.000506;-0.007903;0.000188;;;;
54703.912;2008;08;25;;0.298072;0.000048;0.341706;0.000048;;-0.4616146;0.0000118;;;;-0.069451;0.000156;-0.007829;0.000002;;;;
54722.175;2008;09;13;;0.295030;0.000042;0.278808;0.000043;;-0.4710414;0.0000077;;;;-0.069782;0.000279;-0.007628;0.000093;;;;
54740.437;2008;10;01;;0.264811;0.000045;0.220527;0.000044;;-0.4918788;0.0000098;;;;-0.069326;0.000126;-0.006800;0.000058;;;;
54758.700;2008;10;19;;0.218482;0.000046;0.174751;0.000044;;-0.5091961;0.0000080;;;;-0.067967;0.000173;-0.006372;0.000075;;;;
54776.962;2008;11;06;;0.165342;0.000048;0.145195;0.000048;;-0.5295651;0.0000028;;;;-0.065407;0.000245;-0.005611;0.000100;;;;
54795.225;2008;11;25;;0.108880;0.000049;0.137123;0.000051;;-0.5552392;0.0000077;;;;-0.065081;0.000193;-0.004684;0.000073;;;;
54813.487;2008;12;13;;0.047419;0.000049;0.134452;0.000049;;-0.5771174;0.0000031;;;;-0.062842;0.000219;-0.004570;0.000093;;;;
54831.750;2008;12;31;;-0.014196;0.000051;0.145221;0.000053;;-0.5920555;0.0000035;;;;-0.062131;0.000482;-0.004197;0.000242;;;;
54850.012;2009;01;19;;-0.074413;0.000062;0.173885;0.000063;;0.3881403;0.0000115;;;;-0.062731;0.000291;-0.004383;0.000122;;;;
54868.275;2009;02;06;;-0.111182;0.000058;0.223402;0.000057;;0.3787592;0.0000053;;;;-0.063342;0.000179;-0.004679;0.000069;;;;
54886.537;2009;02;24;;-0.133128;0.000059;0.282083;0.000060;;0.3661528;0.0000186;;;;-0.061487;0.000164;-0.005509;0.000051;;;;
54904.800;2009;03;14;;-0.130703;0.000054;0.347552;0.000054;;0.3439560;0.0000509;;;;-0.061565;0.000148;-0.006703;0.000055;;;;
54923.062;2009;04;02;;-0.118345;0.000051;0.407154;0.000051;;0.3240616;0.0000012;;;;-0.060252;0.000259;-0.007919;0.000086;;;;
54941.325;2009;04;20;;-0.083173;0.000049;0.460262;0.000049;;0.3024913;0.0000073;;;;-0.058262;0.000170;-0.008862;0.000069;;;;
54959.587;2009;05;08;;-0.042618;0.000046;0.499866;0.000047;;0.2755785;0.0000060;;;;-0.058957;0.000279;-0.008896;0.000103;;;;
